hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,customer_type,is_canceled,lead_time
Resort Hotel,2015,August,7,2,0,0,Transient,False,51
Resort Hotel,2015,August,7,2,0,0,Transient,False,65
Resort Hotel,2015,August,8,2,0,0,Transient,True,87
Resort Hotel,2015,August,8,2,0,0,Transient,True,106
Resort Hotel,2015,August,8,2,0,0,Transient,False,98
Resort Hotel,2015,August,8,2,2,0,Transient,True,78
Resort Hotel,2015,August,8,2,0,0,Transient,False,85
Resort Hotel,2015,August,8,2,0,0,Transient,True,137
Resort Hotel,2015,August,8,2,0,0,Transient,True,67
Resort Hotel,2015,August,8,2,0,0,Transient,True,54
Resort Hotel,2015,August,8,2,0,0,Transient,True,87
Resort Hotel,2015,August,8,2,0,0,Transient,True,54
Resort Hotel,2015,August,8,2,2,0,Transient,True,60
Resort Hotel,2015,August,8,2,2,0,Transient,False,75
Resort Hotel,2015,August,8,2,0,0,Transient,True,54
Resort Hotel,2015,August,8,2,0,1,Transient,False,126
Resort Hotel,2015,August,8,2,0,0,Transient,True,54
Resort Hotel,2015,August,8,2,0,0,Transient,True,84
Resort Hotel,2015,August,8,2,0,0,Transient,True,106
Resort Hotel,2015,August,8,2,0,0,Contract,False,136
Resort Hotel,2015,August,8,2,0,0,Transient,False,98
Resort Hotel,2015,August,8,2,0,0,Transient,True,91
Resort Hotel,2015,August,8,1,0,0,Transient,True,58
Resort Hotel,2015,August,8,2,0,0,Transient,False,61
Resort Hotel,2015,August,9,2,0,0,Transient,False,62
Resort Hotel,2015,August,9,2,0,0,Transient,False,82
Resort Hotel,2015,August,9,2,0,0,Transient,True,65
Resort Hotel,2015,August,9,1,0,0,Transient,True,129
Resort Hotel,2015,August,9,2,0,0,Transient,False,55
Resort Hotel,2015,August,9,2,0,0,Transient,True,122
Resort Hotel,2015,August,9,2,1,1,Transient,False,81
Resort Hotel,2015,August,9,2,0,0,Transient,False,59
Resort Hotel,2015,August,9,2,0,0,Transient,False,72
Resort Hotel,2015,August,9,2,2,0,Transient,True,68
Resort Hotel,2015,August,9,2,0,0,Transient,False,81
Resort Hotel,2015,August,9,2,0,0,Transient,True,72
Resort Hotel,2015,August,9,2,0,0,Transient,False,68
Resort Hotel,2015,August,9,2,0,0,Transient-Party,True,127
Resort Hotel,2015,August,9,1,0,0,Transient-Party,True,127
Resort Hotel,2015,August,10,2,1,0,Transient,False,68
Resort Hotel,2015,August,10,2,0,0,Transient,True,72
Resort Hotel,2015,August,10,2,0,0,Transient,True,139
Resort Hotel,2015,August,10,2,0,0,Transient,False,112
Resort Hotel,2015,August,10,2,0,0,Transient,True,63
Resort Hotel,2015,August,10,2,0,0,Transient,True,75
Resort Hotel,2015,August,10,2,0,0,Transient,False,136
Resort Hotel,2015,August,10,2,1,0,Transient,True,63
Resort Hotel,2015,August,10,2,0,0,Transient,True,77
Resort Hotel,2015,August,10,2,2,0,Transient,False,62
Resort Hotel,2015,August,10,4,0,0,Transient,True,95
Resort Hotel,2015,August,10,2,0,1,Transient,True,101
Resort Hotel,2015,August,10,2,0,0,Transient,True,60
Resort Hotel,2015,August,10,2,0,0,Transient,True,60
Resort Hotel,2015,August,10,2,0,0,Transient,False,76
Resort Hotel,2015,August,11,2,0,0,Transient,False,90
Resort Hotel,2015,August,11,2,0,0,Transient,False,90
Resort Hotel,2015,August,11,2,0,0,Transient,True,87
Resort Hotel,2015,August,11,2,0,0,Transient,True,74
Resort Hotel,2015,August,11,2,0,0,Transient,True,120
Resort Hotel,2015,August,11,2,0,0,Transient,True,120
Resort Hotel,2015,August,11,1,0,0,Transient,True,120
Resort Hotel,2015,August,11,2,0,0,Transient,True,116
Resort Hotel,2015,August,11,2,0,0,Transient,True,83
Resort Hotel,2015,August,11,2,0,0,Transient,False,80
Resort Hotel,2015,August,11,2,0,0,Transient,True,78
Resort Hotel,2015,August,11,2,0,0,Transient-Party,True,117
Resort Hotel,2015,August,11,2,0,0,Transient,False,70
Resort Hotel,2015,August,11,3,0,0,Transient,True,85
Resort Hotel,2015,August,11,2,0,0,Transient-Party,True,117
Resort Hotel,2015,August,11,2,0,0,Transient,False,68
Resort Hotel,2015,August,11,2,0,0,Transient,True,69
Resort Hotel,2015,August,11,2,0,0,Transient,True,85
Resort Hotel,2015,August,11,2,0,0,Transient,True,102
Resort Hotel,2015,August,11,2,1,0,Transient,False,84
Resort Hotel,2015,August,11,2,0,0,Transient,True,102
Resort Hotel,2015,August,11,2,2,0,Transient,False,66
Resort Hotel,2015,August,11,2,0,0,Transient,True,80
Resort Hotel,2015,August,11,2,0,0,Transient,True,85
Resort Hotel,2015,August,12,2,0,0,Transient,True,55
Resort Hotel,2015,August,12,2,0,0,Transient,True,68
Resort Hotel,2015,August,12,1,0,0,Transient-Party,True,128
Resort Hotel,2015,August,12,2,0,0,Transient-Party,False,128
Resort Hotel,2015,August,12,2,0,0,Transient-Party,False,128
Resort Hotel,2015,August,12,2,0,0,Transient,False,78
Resort Hotel,2015,August,12,2,0,0,Transient,True,85
Resort Hotel,2015,August,13,2,0,0,Transient,True,120
Resort Hotel,2015,August,13,2,0,0,Transient,True,72
Resort Hotel,2015,August,13,2,0,0,Transient,False,135
Resort Hotel,2015,August,13,2,0,0,Transient,False,76
Resort Hotel,2015,August,13,2,0,0,Transient,False,87
Resort Hotel,2015,August,13,2,0,0,Contract,True,89
Resort Hotel,2015,August,14,2,0,0,Transient,False,51
Resort Hotel,2015,August,14,2,0,0,Transient,True,51
Resort Hotel,2015,August,14,2,0,0,Transient,True,84
Resort Hotel,2015,August,14,2,0,0,Transient,True,63
Resort Hotel,2015,August,14,2,0,0,Transient,True,91
Resort Hotel,2015,August,14,2,0,0,Transient,False,81
Resort Hotel,2015,August,14,3,0,0,Transient-Party,True,64
Resort Hotel,2015,August,14,2,1,0,Transient,False,52
Resort Hotel,2015,August,14,2,0,0,Transient,False,150
Resort Hotel,2015,August,14,2,0,0,Transient,False,64
Resort Hotel,2015,August,15,2,0,0,Transient,False,68
Resort Hotel,2015,August,15,2,0,0,Transient,False,68
Resort Hotel,2015,August,15,2,0,1,Transient,True,80
Resort Hotel,2015,August,15,3,0,0,Transient,True,80
Resort Hotel,2015,August,15,3,0,0,Transient,False,72
Resort Hotel,2015,August,15,2,0,0,Transient,True,80
Resort Hotel,2015,August,15,2,0,0,Transient-Party,False,77
Resort Hotel,2015,August,15,2,0,0,Transient,True,80
Resort Hotel,2015,August,15,3,0,0,Transient,True,77
Resort Hotel,2015,August,15,2,0,0,Transient,False,93
Resort Hotel,2015,August,15,3,0,0,Transient,False,89
Resort Hotel,2015,August,15,2,0,0,Transient,True,68
Resort Hotel,2015,August,15,2,0,0,Transient,True,72
Resort Hotel,2015,August,15,2,0,0,Transient,False,65
Resort Hotel,2015,August,15,2,0,0,Transient,True,71
Resort Hotel,2015,August,15,2,0,0,Transient,True,65
Resort Hotel,2015,August,15,2,1,0,Transient,False,89
Resort Hotel,2015,August,15,2,0,0,Transient,True,98
Resort Hotel,2015,August,15,2,0,0,Transient,True,67
Resort Hotel,2015,August,15,3,1,0,Transient,True,54
Resort Hotel,2015,August,15,2,0,0,Transient,False,75
Resort Hotel,2015,August,15,2,0,0,Transient,True,78
Resort Hotel,2015,August,15,2,1,0,Transient,True,53
Resort Hotel,2015,August,15,2,0,0,Transient,True,65
Resort Hotel,2015,August,15,2,0,0,Transient,False,84
Resort Hotel,2015,August,16,2,0,0,Transient,True,143
Resort Hotel,2015,August,16,2,0,0,Transient,True,99
Resort Hotel,2015,August,16,2,0,0,Transient,True,66
Resort Hotel,2015,August,16,2,1,0,Transient,True,55
Resort Hotel,2015,August,16,2,0,0,Transient,True,66
Resort Hotel,2015,August,16,2,0,0,Transient,True,79
Resort Hotel,2015,August,16,2,0,0,Transient,True,66
Resort Hotel,2015,August,16,2,2,0,Transient,False,95
Resort Hotel,2015,August,16,2,0,0,Transient,True,151
Resort Hotel,2015,August,16,2,2,0,Transient,True,54
Resort Hotel,2015,August,16,2,0,0,Transient,True,122
Resort Hotel,2015,August,17,2,0,0,Transient,True,132
Resort Hotel,2015,August,17,2,0,0,Transient-Party,False,58
Resort Hotel,2015,August,17,2,0,0,Transient,True,98
Resort Hotel,2015,August,17,3,0,0,Transient,True,126
Resort Hotel,2015,August,17,3,0,0,Transient,True,97
Resort Hotel,2015,August,17,2,0,0,Transient-Party,False,96
Resort Hotel,2015,August,17,2,1,0,Transient,False,125
Resort Hotel,2015,August,17,2,0,0,Transient,False,80
Resort Hotel,2015,August,17,2,0,0,Transient,True,110
Resort Hotel,2015,August,17,2,1,0,Transient,True,157
Resort Hotel,2015,August,17,2,0,0,Transient,True,108
Resort Hotel,2015,August,17,2,0,0,Transient,False,74
Resort Hotel,2015,August,17,2,0,0,Transient,False,79
Resort Hotel,2015,August,17,1,0,0,Transient,True,79
Resort Hotel,2015,August,17,2,0,0,Transient-Party,True,116
Resort Hotel,2015,August,17,2,0,0,Transient,False,80
Resort Hotel,2015,August,17,2,0,0,Transient-Party,True,116
Resort Hotel,2015,August,17,2,0,1,Transient,True,93
Resort Hotel,2015,August,17,2,0,0,Transient,True,87
Resort Hotel,2015,August,18,2,0,0,Transient,True,56
Resort Hotel,2015,August,18,2,0,0,Transient,True,56
Resort Hotel,2015,August,18,2,0,0,Transient,True,81
Resort Hotel,2015,August,18,2,2,0,Transient,False,57
Resort Hotel,2015,August,18,2,1,0,Transient,False,74
Resort Hotel,2015,August,18,2,2,0,Transient,False,126
Resort Hotel,2015,August,18,2,0,0,Transient-Party,False,126
Resort Hotel,2015,August,18,2,0,0,Transient-Party,False,126
Resort Hotel,2015,August,18,2,0,0,Transient,True,147
Resort Hotel,2015,August,18,3,0,0,Transient,False,68
Resort Hotel,2015,August,18,2,2,0,Transient,False,57
Resort Hotel,2015,August,18,2,0,0,Transient,False,92
Resort Hotel,2015,August,18,2,2,0,Transient,False,92
Resort Hotel,2015,August,19,2,0,0,Transient,False,91
Resort Hotel,2015,August,19,2,0,0,Transient,False,128
Resort Hotel,2015,August,19,3,0,0,Transient,False,61
Resort Hotel,2015,August,19,2,0,0,Transient,True,98
Resort Hotel,2015,August,19,2,0,0,Transient,False,98
Resort Hotel,2015,August,19,2,0,0,Transient,False,138
Resort Hotel,2015,August,19,2,0,0,Transient,True,82
Resort Hotel,2015,August,20,2,0,0,Transient,True,100
Resort Hotel,2015,August,20,2,0,0,Transient,False,65
Resort Hotel,2015,August,20,3,1,0,Transient,False,64
Resort Hotel,2015,August,20,3,0,0,Transient,True,56
Resort Hotel,2015,August,20,2,0,0,Transient,True,94
Resort Hotel,2015,August,20,2,0,0,Transient,True,58
Resort Hotel,2015,August,20,2,0,0,Transient,False,80
Resort Hotel,2015,August,21,2,0,0,Transient,False,102
Resort Hotel,2015,August,21,1,0,1,Transient,True,95
Resort Hotel,2015,August,21,2,0,0,Transient,False,50
Resort Hotel,2015,August,21,2,0,0,Transient,False,76
Resort Hotel,2015,August,21,2,0,0,Transient,False,112
Resort Hotel,2015,August,21,2,0,0,Transient,False,51
Resort Hotel,2015,August,21,3,0,0,Transient,False,51
Resort Hotel,2015,August,21,2,0,0,Transient,False,65
Resort Hotel,2015,August,21,2,0,0,Transient,True,63
Resort Hotel,2015,August,21,2,0,0,Transient,True,71
Resort Hotel,2015,August,21,2,0,0,Transient,False,71
Resort Hotel,2015,August,21,2,0,0,Transient,False,77
Resort Hotel,2015,August,22,2,0,0,Transient,True,87
Resort Hotel,2015,August,22,2,0,0,Transient,False,54
Resort Hotel,2015,August,22,2,0,0,Transient,True,156
Resort Hotel,2015,August,22,2,0,0,Transient,True,72
Resort Hotel,2015,August,22,2,0,0,Transient,False,85
Resort Hotel,2015,August,22,3,0,0,Transient,False,65
Resort Hotel,2015,August,22,2,0,0,Transient,True,68
Resort Hotel,2015,August,22,2,0,0,Transient,False,72
Resort Hotel,2015,August,22,2,0,0,Transient,True,112
Resort Hotel,2015,August,22,2,0,0,Transient,False,85
Resort Hotel,2015,August,22,2,1,0,Transient,False,102
Resort Hotel,2015,August,22,2,0,0,Transient,True,80
Resort Hotel,2015,August,22,2,0,0,Transient,True,72
Resort Hotel,2015,August,22,2,0,0,Transient-Party,False,151
Resort Hotel,2015,August,22,2,0,0,Transient,True,99
Resort Hotel,2015,August,22,2,0,0,Transient-Party,False,151
Resort Hotel,2015,August,22,2,1,0,Transient,False,66
Resort Hotel,2015,August,22,2,2,0,Transient,False,70
Resort Hotel,2015,August,23,2,0,0,Transient,False,92
Resort Hotel,2015,August,23,3,1,0,Transient,True,79
Resort Hotel,2015,August,23,2,0,0,Transient,True,58
Resort Hotel,2015,August,23,2,0,0,Transient,False,62
Resort Hotel,2015,August,23,2,2,0,Transient,True,83
Resort Hotel,2015,August,23,3,1,0,Transient,False,82
Resort Hotel,2015,August,23,1,0,0,Transient,False,69
Resort Hotel,2015,August,23,2,0,0,Transient,True,64
Resort Hotel,2015,August,23,2,0,0,Transient,True,116
Resort Hotel,2015,August,23,2,0,0,Transient,False,132
Resort Hotel,2015,August,23,2,0,0,Transient,False,62
Resort Hotel,2015,August,23,2,0,1,Transient,True,127
Resort Hotel,2015,August,23,2,0,0,Transient,True,78
Resort Hotel,2015,August,23,2,0,0,Transient,True,78
Resort Hotel,2015,August,23,2,2,0,Transient,False,59
Resort Hotel,2015,August,24,2,0,0,Transient,False,84
Resort Hotel,2015,August,24,2,0,0,Transient,False,103
Resort Hotel,2015,August,24,2,0,0,Transient,True,55
Resort Hotel,2015,August,24,2,0,0,Transient,False,76
Resort Hotel,2015,August,24,3,0,0,Transient,True,102
Resort Hotel,2015,August,24,2,2,0,Transient,False,58
Resort Hotel,2015,August,24,1,0,0,Transient,True,61
Resort Hotel,2015,August,24,1,0,0,Transient,True,89
Resort Hotel,2015,August,24,2,0,0,Transient,True,89
Resort Hotel,2015,August,24,2,1,1,Transient,True,70
Resort Hotel,2015,August,24,3,0,0,Transient,True,54
Resort Hotel,2015,August,25,2,0,0,Transient,False,69
Resort Hotel,2015,August,25,2,0,0,Transient,True,71
Resort Hotel,2015,August,25,2,0,1,Transient,True,50
Resort Hotel,2015,August,25,2,0,0,Transient,True,74
Resort Hotel,2015,August,25,2,0,0,Transient,True,74
Resort Hotel,2015,August,25,2,0,0,Transient,True,118
Resort Hotel,2015,August,25,2,0,0,Transient,True,77
Resort Hotel,2015,August,25,2,0,0,Transient,True,84
Resort Hotel,2015,August,25,2,0,0,Transient,True,73
Resort Hotel,2015,August,25,1,0,0,Transient,True,73
Resort Hotel,2015,August,26,2,0,0,Transient,False,76
Resort Hotel,2015,August,26,2,0,0,Transient,True,93
Resort Hotel,2015,August,26,2,2,0,Transient,True,106
Resort Hotel,2015,August,26,2,0,0,Transient,False,57
Resort Hotel,2015,August,27,2,0,0,Transient,False,90
Resort Hotel,2015,August,27,2,0,1,Transient,True,57
Resort Hotel,2015,August,27,2,0,1,Transient,True,57
Resort Hotel,2015,August,27,2,0,0,Transient,True,61
Resort Hotel,2015,August,27,2,0,1,Transient,True,57
Resort Hotel,2015,August,27,2,0,0,Transient,True,62
Resort Hotel,2015,August,27,2,0,0,Transient,True,106
Resort Hotel,2015,August,27,2,0,0,Transient,True,106
Resort Hotel,2015,August,27,2,0,0,Transient,True,108
Resort Hotel,2015,August,27,2,0,0,Transient,True,108
Resort Hotel,2015,August,28,2,0,0,Transient-Party,True,164
Resort Hotel,2015,August,28,2,0,0,Transient-Party,True,164
Resort Hotel,2015,August,28,2,1,0,Transient,True,164
Resort Hotel,2015,August,28,2,0,0,Transient,True,66
Resort Hotel,2015,August,28,2,0,0,Transient,True,55
Resort Hotel,2015,August,28,2,0,0,Transient,False,106
Resort Hotel,2015,August,28,2,0,0,Transient,False,67
Resort Hotel,2015,August,28,2,0,0,Contract,False,50
Resort Hotel,2015,August,28,2,0,0,Transient,False,127
Resort Hotel,2015,August,28,2,0,0,Transient,False,66
Resort Hotel,2015,August,28,2,0,0,Transient,True,59
Resort Hotel,2015,August,29,2,0,0,Transient,True,59
Resort Hotel,2015,August,29,2,0,0,Transient,False,57
Resort Hotel,2015,August,29,2,0,0,Transient,False,136
Resort Hotel,2015,August,29,2,0,0,Transient,True,54
Resort Hotel,2015,August,29,2,0,0,Transient,True,87
Resort Hotel,2015,August,29,2,0,0,Transient,True,98
Resort Hotel,2015,August,30,2,0,0,Transient,True,69
Resort Hotel,2015,August,30,2,0,0,Transient,False,103
Resort Hotel,2015,August,30,2,0,0,Transient,False,83
Resort Hotel,2015,August,30,2,0,0,Transient,False,83
Resort Hotel,2015,August,30,2,0,0,Transient,True,72
Resort Hotel,2015,August,30,2,2,0,Transient,True,143
Resort Hotel,2015,August,30,2,0,0,Transient,True,104
Resort Hotel,2015,August,30,2,0,0,Transient,False,82
Resort Hotel,2015,August,30,2,0,0,Transient,True,104
Resort Hotel,2015,August,30,2,0,0,Transient,True,346
Resort Hotel,2015,August,31,1,0,0,Transient,False,83
Resort Hotel,2015,August,31,2,0,0,Transient,True,143
Resort Hotel,2015,August,31,2,0,0,Transient,False,59
Resort Hotel,2015,August,31,2,0,0,Transient,True,159
Resort Hotel,2015,August,31,2,0,0,Transient,True,124
Resort Hotel,2015,August,31,2,0,0,Transient,True,60
Resort Hotel,2015,August,31,2,0,0,Transient,False,160
Resort Hotel,2015,August,31,2,0,0,Transient,False,68
Resort Hotel,2015,September,1,2,0,0,Transient,True,71
Resort Hotel,2015,September,1,2,0,0,Transient,True,85
Resort Hotel,2015,September,1,2,0,0,Transient,True,132
Resort Hotel,2015,September,1,2,2,0,Transient,False,50
Resort Hotel,2015,September,1,2,0,0,Transient,False,122
Resort Hotel,2015,September,1,2,0,0,Transient,False,64
Resort Hotel,2015,September,1,2,0,0,Transient,True,161
Resort Hotel,2015,September,1,2,0,0,Transient,False,62
Resort Hotel,2015,September,1,2,0,0,Transient,True,161
Resort Hotel,2015,September,1,1,0,0,Transient,False,333
Resort Hotel,2015,September,1,2,0,0,Transient,True,73
Resort Hotel,2015,September,1,1,0,0,Transient,False,123
Resort Hotel,2015,September,1,2,0,0,Transient,True,97
Resort Hotel,2015,September,1,2,0,0,Transient,False,73
Resort Hotel,2015,September,1,2,0,0,Transient,True,97
Resort Hotel,2015,September,1,2,0,0,Transient,False,140
Resort Hotel,2015,September,1,2,0,0,Transient,False,62
Resort Hotel,2015,September,1,2,0,0,Contract,False,381
Resort Hotel,2015,September,2,2,0,0,Transient-Party,True,149
Resort Hotel,2015,September,2,2,0,0,Transient-Party,True,149
Resort Hotel,2015,September,2,2,0,0,Transient,False,104
Resort Hotel,2015,September,2,2,0,0,Transient,False,104
Resort Hotel,2015,September,2,3,0,0,Transient,False,68
Resort Hotel,2015,September,2,2,2,0,Transient,True,71
Resort Hotel,2015,September,2,2,2,0,Transient,True,149
Resort Hotel,2015,September,3,2,0,0,Transient,False,55
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,154
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,154
Resort Hotel,2015,September,3,2,0,0,Transient,False,57
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,154
Resort Hotel,2015,September,3,1,0,0,Transient-Party,False,154
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,154
Resort Hotel,2015,September,3,2,0,0,Transient,False,154
Resort Hotel,2015,September,3,40,0,0,Group,True,304
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,297
Resort Hotel,2015,September,3,2,0,0,Transient,True,297
Resort Hotel,2015,September,3,2,0,0,Transient-Party,False,52
Resort Hotel,2015,September,3,2,0,0,Transient,False,92
Resort Hotel,2015,September,3,2,1,0,Transient-Party,False,52
Resort Hotel,2015,September,3,2,0,0,Contract,False,56
Resort Hotel,2015,September,3,2,0,0,Transient,False,65
Resort Hotel,2015,September,3,2,0,0,Contract,False,50
Resort Hotel,2015,September,3,2,0,0,Transient,False,163
Resort Hotel,2015,September,3,2,0,0,Contract,False,327
Resort Hotel,2015,September,4,2,0,0,Transient,False,88
Resort Hotel,2015,September,4,2,0,0,Transient,True,105
Resort Hotel,2015,September,4,2,0,0,Transient,True,77
Resort Hotel,2015,September,4,2,0,0,Transient,False,63
Resort Hotel,2015,September,4,2,0,0,Transient,False,67
Resort Hotel,2015,September,4,2,2,0,Transient,False,73
Resort Hotel,2015,September,4,2,0,0,Contract,False,51
Resort Hotel,2015,September,4,2,0,0,Transient,False,150
Resort Hotel,2015,September,4,2,0,0,Transient,False,67
Resort Hotel,2015,September,5,2,0,0,Transient,False,68
Resort Hotel,2015,September,5,2,0,0,Transient,True,74
Resort Hotel,2015,September,5,26,0,0,Group,True,333
Resort Hotel,2015,September,5,2,0,0,Transient,False,71
Resort Hotel,2015,September,5,2,1,0,Transient,True,314
Resort Hotel,2015,September,5,2,0,0,Transient,False,54
Resort Hotel,2015,September,5,2,0,0,Transient,True,74
Resort Hotel,2015,September,5,2,0,0,Transient,False,74
Resort Hotel,2015,September,5,2,0,0,Transient,True,94
Resort Hotel,2015,September,5,2,0,0,Transient,True,54
Resort Hotel,2015,September,5,2,0,0,Transient,False,52
Resort Hotel,2015,September,5,2,0,0,Transient,True,74
Resort Hotel,2015,September,5,2,0,0,Transient,True,50
Resort Hotel,2015,September,5,2,2,0,Transient,True,155
Resort Hotel,2015,September,5,2,0,0,Transient-Party,True,323
Resort Hotel,2015,September,5,2,0,0,Transient-Party,True,323
Resort Hotel,2015,September,5,2,0,0,Transient,False,340
Resort Hotel,2015,September,5,2,0,0,Transient,False,103
Resort Hotel,2015,September,5,2,0,0,Contract,False,356
